site1_index,site2_index,site1_element,site2_element,image_x,image_y,image_z,bond_distance,site1_coord_num,site2_coord_num,local_3_cycle_count,local_4_cycle_count,continuous_ionic_character_en,continuous_ionic_character_charge,delta_electronegativity,avg_electronegativity,delta_bader_charge,avg_bader_charge,delta_electron_density,avg_electron_density,delta_elf,avg_elf,delta_local_dos_fermi,avg_local_dos_fermi,delta_local_environment_anisotropy,avg_local_environment_anisotropy,delta_symmetry_breaking_quotient,avg_symmetry_breaking_quotient,delta_structure_chemistry_incompatibility,avg_structure_chemistry_incompatibility,delta_lie_algebra_norm,avg_lie_algebra_norm,delta_lie_algebra_principal_angle,avg_lie_algebra_principal_angle,delta_local_variational_free_energy,avg_local_variational_free_energy,density_at_midpoint,density_laplacian_at_midpoint,potential_at_midpoint,density_gradient_at_midpoint,lie_incompatibility,tensor_alignment,local_quotient_orbit_size,local_bond_stabilizer_size,symplectic_coupling,align_proj_u1,align_proj_u2,align_proj_u3,align_proj_v1,align_proj_v2,align_proj_v3
0,44,H,N,0,0,0,1.046043348855069,1,4,0,0,0.16171739677576646,1.4313319999999996,0.8399999999999999,2.62,1.4313319999999996,-0.29178499999999985,355.90730499015524,180.25726762542035,0.9551454317788894,0.5165643564500109,3.346742011374837e-44,4.261234834002555e-43,0.7663638027345564,0.6168180986327219,0.8333333333333334,0.5833333333333333,0.004935176694705445,0.777017565506957,2.6050464814468914,2.1050229231681126,1.8420460323372527,1.4884759835253014,0.3020362843405219,0.8547342214255997,2.898843309031431,0.49790245529645605,30.687031537999808,0.04214293715195946,0.7575465337460048,0.4778558027083913,6,1,0.00671503157088052,2.2898349882893854e-16,6.938893903907228e-17,1.0460433488550693,0.9455220844737678,0.13316111937996153,0.42715663607368265
1,44,H,N,0,0,0,1.046450398860618,1,4,0,0,0.16171739677576646,1.4590359999999998,0.8399999999999999,2.62,1.4590359999999998,-0.2779329999999998,355.92273685238325,180.24955169430635,0.9550049992031442,0.5164941401621383,2.421558624965415e-43,5.304677045916521e-43,0.7663638027345564,0.6168180986327219,0.8333333333333334,0.5833333333333333,0.004935176694705445,0.777017565506957,2.3064816190761803,1.9557404919827572,1.6309287935308943,1.3829173641221222,0.3033409389146501,0.855386548712664,2.9031252276011523,0.4910123072874487,31.727321273456262,0.05349550829307087,0.6537236343252545,0.46961322627807855,6,1,0.018934889190511214,1.8041124150158794e-16,0.0,1.0464503988606177,0.5897689436401117,0.7821790969838021,0.3680039274719461
2,44,H,N,0,0,0,1.0474257153891997,1,4,0,0,0.16171739677576646,1.4664949999999997,0.8399999999999999,2.62,1.4664949999999997,-0.2742034999999998,355.7693067793939,180.32626673080102,0.9548553519276712,0.5164193165244018,2.210867308133016e-43,5.199331387500322e-43,0.766363802734556,0.6168180986327216,0.8333333333333334,0.5833333333333333,0.004935176694705445,0.777017565506957,2.4462373000940176,2.0256183324916757,1.7297509832879516,1.4323284590006509,0.30646000944374696,0.8569460839772123,2.9014974956697794,0.4930674421124686,31.249579312061293,0.05416278967272059,0.6793997611390253,0.47802388702079157,6,1,0.01870635571287931,1.6653345369377348e-16,5.551115123125783e-17,1.0474257153891997,0.373657318281142,0.8978376108072206,0.38906100083856304
3,28,H,C,0,0,0,1.0962036154359436,1,4,0,0,0.030160805409297664,0.1316089999999998,0.34999999999999964,2.375,0.1316089999999998,0.11636050000000009,178.0395093026407,91.35627613120069,0.9871897025556091,0.5050884892541381,4.147490172942895e-44,3.026016162653727e-43,0.8321641962096591,0.5839179018951705,0.8333333333333334,0.5833333333333333,0.0026882967345767117,0.7758941255268926,1.6654602329091508,1.8754857906697464,1.1776582244865872,1.3261687206015915,1.1660045388412998,0.5157116833708636,2.0109524480490335,0.2832383895203384,25.556023261232127,0.0122572072462619,0.5034238470245741,0.49581693619112976,6,1,0.005581144034997698,5.551115123125783e-17,1.588356182691264e-16,1.0962036154359436,0.97111098042271,0.3693580370243718,0.349543231493302
4,28,H,C,0,0,0,1.0960073874871321,1,4,0,0,0.030160805409297664,0.0263289999999997,0.34999999999999964,2.375,0.0263289999999997,0.06372050000000004,177.85970440497803,91.44617858003203,0.9874003029922321,0.5051937894724495,7.459354768636438e-44,3.1916093924384043e-43,0.8321641962096586,0.5839179018951702,0.8333333333333334,0.5833333333333333,0.0026882967345767117,0.7758941255268926,1.8694473916410164,1.9774793700356792,1.321898927700866,1.3982890722087309,1.1667002376666598,0.5160595327835436,2.02197107398158,0.25985877732390483,25.88176191487812,0.010165165049242024,0.5101184597649212,0.49708617573108205,6,1,0.0027209316571977817,5.898059818321144e-17,2.42861286636753e-17,1.0960073874871321,0.8034541798759336,0.655304505075477,0.35534431175135517
5,28,H,C,0,0,0,1.0954381959234367,1,4,0,0,0.030160805409297664,0.0717439999999997,0.34999999999999964,2.375,0.0717439999999997,0.08642800000000005,177.8821264597083,91.43496755266689,0.9872481375139521,0.5051177067333096,3.7769208559379733e-44,3.007487696803481e-43,0.8321641962096589,0.5839179018951703,0.8333333333333334,0.5833333333333333,0.0026882967345767117,0.7758941255268926,1.6011035782152148,1.8433074633227786,1.1321511975380236,1.3034152071273097,1.1687207200652023,0.5170697739828148,2.0095138776667136,0.27568593218816356,25.86996827227651,0.012848332950197487,0.49652511517078385,0.4961744602298518,6,1,0.00567473432199632,1.1102230246251565e-16,2.5673907444456745e-16,1.0954381959234367,0.16350060374291897,1.0264648744293556,0.34586450414348996
6,45,H,N,0,0,0,1.0460433602144044,1,4,0,0,0.16171739677576646,1.4313319999999996,0.8399999999999999,2.62,1.4313319999999996,-0.29178499999999985,355.9070390534017,180.2571322002296,0.9551455301029758,0.5165643036672631,3.3467003777737395e-44,4.261233159734648e-43,0.7663642016640928,0.6168178991679536,0.8333333333333334,0.5833333333333333,0.004935176694705445,0.777017565506957,2.6050457633910287,2.1050237403499445,1.8420455245950826,1.488476561360116,0.30203721907592895,0.8547337904901291,2.898843337410518,0.4979023969023062,30.6870397447774,0.04214292569669853,0.7575448950525372,0.4778559322281112,6,1,0.006715006156796083,1.942890293094024e-16,1.3877787807814457e-17,1.0460433602144041,0.9455215795251621,0.1331655544592432,0.42715639899976426
7,45,H,N,0,0,0,1.0464504125177498,1,4,0,0,0.16171739677576646,1.4590359999999998,0.8399999999999999,2.62,1.4590359999999998,-0.2779329999999998,355.92246767945585,180.24941788720253,0.9550051063609828,0.5164940917962666,2.4215545526382458e-43,5.304675417165084e-43,0.7663642016640928,0.6168178991679536,0.8333333333333334,0.5833333333333333,0.004935176694705445,0.777017565506957,2.3064799928313904,1.9557408550701252,1.6309276436021753,1.3829176208636624,0.30334188096219006,0.8553861214332596,2.903125142490068,0.4910123034582897,31.727321979241836,0.05349550027389881,0.6537224600849566,0.4696133443195929,6,1,0.01893488031035182,1.457167719820518e-16,1.1102230246251565e-16,1.0464504125177498,0.5897728846915108,0.7821762011594996,0.368003805253309
8,45,H,N,0,0,0,1.0474261490357677,1,4,0,0,0.16171739677576646,1.4664949999999997,0.8399999999999999,2.62,1.4664949999999997,-0.2742034999999998,355.7690426278172,180.32613041302184,0.954855464706156,0.5164192709688532,2.210863687721011e-43,5.199329984706467e-43,0.7663642016640928,0.6168178991679536,0.8333333333333334,0.5833333333333333,0.004935176694705445,0.777017565506957,2.4462307650187523,2.025616241163806,1.7297463622919156,1.4323269802085326,0.30646229237092604,0.8569463271376276,2.901494916898818,0.4930664872773514,31.24953835061217,0.05416278083930369,0.6793984763903353,0.4780240439610605,6,1,0.018706348061318455,5.551115123125783e-17,1.1102230246251565e-16,1.047426149035768,0.3736533101619172,0.8978398766072597,0.3890607889042541
9,29,H,C,0,0,0,1.0962037114073906,1,4,0,0,0.030160805409297664,0.1316089999999998,0.34999999999999964,2.375,0.1316089999999998,0.11636050000000009,178.0390949976091,91.35606898829225,0.9871897106610282,0.5050884852933492,4.147481396237785e-44,3.0260156293451604e-43,0.8321640311077124,0.5839179844461438,0.8333333333333334,0.5833333333333333,0.0026882967345767117,0.7758941255268926,1.6654593072009274,1.8754851110601245,1.1776575699120255,1.3261682400450192,1.1660046330014207,0.515711296145156,2.010951990161729,0.28323827937523727,25.55601377319276,0.012257211358875864,0.5034241181621628,0.4958169337792978,6,1,0.0055811500999013875,2.220446049250313e-16,5.551115123125783e-17,1.0962037114073906,0.9710826674347426,0.3694327310576405,0.34954325502640676
